O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
29-9091.00,Athletic Trainers,4238,"Perform team support duties, such as running errands, maintaining equipment, or stocking supplies.",Supplemental,102,07/2014,Incumbent,299091
29-9092.00,Genetic Counselors,17507,Interpret laboratory results and communicate findings to patients or physicians.,Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17506,"Discuss testing options and the associated risks, benefits and limitations with patients and families to assist them in making informed decisions.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17500,Analyze genetic information to identify patients or families at risk for specific disorders or syndromes.,Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17504,"Provide counseling to patient and family members by providing information, education, or reassurance.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17511,Write detailed consultation reports to provide information on complex genetic concepts to patients or referring physicians.,Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17502,"Provide genetic counseling in specified areas of clinical genetics such as obstetrics, pediatrics, oncology and neurology.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17505,"Determine or coordinate treatment plans by requesting laboratory services, reviewing genetics or counseling literature, and considering histories or diagnostic data.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17508,"Interview patients or review medical records to obtain comprehensive patient or family medical histories, and document findings.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17503,"Assess patients' psychological or emotional needs such as those relating to stress, fear of test results, financial issues, and marital conflicts to make referral recommendations or assist patients in managing test outcomes.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17509,"Provide patients with information about the inheritance of conditions such as breast, ovarian, prostate and colon cancer; cardiovascular disease; Alzheimer's disease; and diabetes.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17517,"Read current literature, talk with colleagues, or participate in professional organizations or conferences to keep abreast of developments in genetics.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17518,Prepare or provide genetics-related educational materials to patients or medical personnel.,Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17501,"Explain diagnostic procedures such as chorionic villus sampling (CVS), ultrasound, fetal blood sampling, and amniocentesis.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17510,Refer patients to specialists or community resources.,Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17512,"Design and conduct genetics training programs for physicians, graduate students, other health professions or the general community.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17515,"Evaluate or make recommendations for standards of care or clinical operations, ensuring compliance with applicable regulations, ethics, legislation, or policies.",Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17514,Engage in research activities related to the field of medical genetics or genetic counseling.,Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17513,Collect for or share with research projects patient data related to specific genetic disorders or syndromes.,Core,23,07/2014,Occupational Expert,299092
29-9092.00,Genetic Counselors,17516,Identify funding sources and write grant proposals for eligible programs or services.,Core,23,07/2014,Occupational Expert,299092
29-9099.01,Midwives,17466,"Monitor maternal condition during labor by checking vital signs, monitoring uterine contractions, or performing physical examinations.",Core,68,07/2012,Incumbent,299099
29-9099.01,Midwives,17481,"Monitor fetal growth and well-being through heartbeat detection, body measurement, and palpation.",Core,67,07/2012,Incumbent,299099
29-9099.01,Midwives,17478,"Identify, monitor, or treat pregnancy-related problems such as hypertension, gestational diabetes, pre-term labor, and retarded fetal growth.",Core,67,07/2012,Incumbent,299099
29-9099.01,Midwives,17486,"Provide necessary medical care for infants at birth, including emergency care such as resuscitation.",Core,68,07/2012,Incumbent,299099
29-9099.01,Midwives,17474,Establish and follow emergency or contingency plans for mothers and newborns.,Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17479,Identify tubal and ectopic pregnancies and refer patients for treatments.,Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17484,Perform post-partum health assessments of mothers and babies at regular intervals.,Core,68,07/2012,Incumbent,299099
29-9099.01,Midwives,17482,"Maintain documentation of all patients' contacts, reviewing and updating records as necessary.",Core,68,07/2012,Incumbent,299099
29-9099.01,Midwives,17470,Assess the status of post-date pregnancies to determine treatments and interventions.,Core,67,07/2012,Incumbent,299099
29-9099.01,Midwives,17493,Counsel women regarding the nutritional requirements of pregnancy.,Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17489,Suture perineal lacerations.,Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17472,"Conduct ongoing prenatal health assessments, tracking changes in physical and emotional health.",Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17483,"Obtain complete health and medical histories from patients including medical, surgical, reproductive, or mental health histories.",Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17468,Set up or monitor the administration of oxygen or medications.,Core,68,07/2012,Incumbent,299099
29-9099.01,Midwives,17475,Estimate patients' due dates and re-evaluate as necessary based on examination results.,Core,67,07/2012,Incumbent,299099
29-9099.01,Midwives,17485,"Provide information about the physical and emotional processes involved in the pregnancy, labor, birth, and postpartum periods.",Core,68,07/2012,Incumbent,299099
29-9099.01,Midwives,17476,"Evaluate patients' laboratory and medical records, requesting assistance from other practitioners when necessary.",Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17465,Assist maternal patients to find physical positions that will facilitate childbirth.,Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17492,Complete birth certificates.,Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17467,"Provide comfort and relaxation measures for mothers in labor through interventions such as massage, breathing techniques, hydrotherapy, and music.",Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17488,Refer patients to specialists for procedures such as ultrasounds and biophysical profiles.,Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17473,"Develop, implement, or evaluate individualized plans for midwifery care.",Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17490,"Test patients' hemoglobin, hematocrit, and blood glucose levels.",Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17498,Recommend the use of vitamin and mineral supplements to enhance the health of patients and children.,Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17477,Respond to breech birth presentations by applying methods such as exercises and external version.,Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17495,Incorporate research findings into practice as appropriate.,Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17469,"Assess birthing environments to ensure cleanliness, safety, and the availability of appropriate supplies.",Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17487,"Provide, or refer patients to other providers for, education or counseling on topics such as genetic testing, newborn care, contraception, and breastfeeding.",Core,66,07/2012,Incumbent,299099
29-9099.01,Midwives,17471,Collect specimens for use in laboratory tests.,Core,68,07/2012,Incumbent,299099
29-9099.01,Midwives,17497,Provide postpartum patients with contraceptive and family planning information.,Core,67,07/2012,Incumbent,299099
29-9099.01,Midwives,17480,Inform patients of how to prepare and supply birth sites.,Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17499,Treat patients' symptoms with alternative health care methods such as herbs and hydrotherapy.,Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17496,Provide information about community health and social resources.,Core,65,07/2012,Incumbent,299099
29-9099.01,Midwives,17491,Compile and evaluate clinical practice statistics.,Core,67,07/2012,Incumbent,299099
29-9099.01,Midwives,17494,Collaborate in research studies.,Supplemental,68,07/2012,Incumbent,299099
31-1011.00,Home Health Aides,4240,"Maintain records of patient care, condition, progress, or problems to report and discuss observations with supervisor or case manager.",Core,123,07/2014,Incumbent,311011
31-1011.00,Home Health Aides,4241,"Provide patients with help moving in and out of beds, baths, wheelchairs, or automobiles and with dressing and grooming.",Core,122,07/2014,Incumbent,311011
31-1011.00,Home Health Aides,20577,Bathe patients.,Core,122,07/2014,Incumbent,311011
31-1011.00,Home Health Aides,18694,"Care for patients by changing bed linens, washing and ironing laundry, cleaning, or assisting with their personal care.",Core,123,07/2014,Incumbent,311011
31-1011.00,Home Health Aides,4244,"Entertain, converse with, or read aloud to patients to keep them mentally healthy and alert.",Core,122,07/2014,Incumbent,311011
31-1011.00,Home Health Aides,4245,"Plan, purchase, prepare, or serve meals to patients or other family members, according to prescribed diets.",Core,121,07/2014,Incumbent,311011
31-1011.00,Home Health Aides,4247,"Check patients' pulse, temperature, and respiration.",Core,121,07/2014,Incumbent,311011
31-1011.00,Home Health Aides,4242,"Provide patients and families with emotional support and instruction in areas such as caring for infants, preparing healthy meals, living independently, or adapting to disability or illness.",Core,120,07/2014,Incumbent,311011
31-1011.00,Home Health Aides,4249,"Perform a variety of duties as requested by client, such as obtaining household supplies or running errands.",Core,121,07/2014,Incumbent,311011
