O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
47-2152.02,Plumbers,19845,"Install alternative water sources, such as rainwater harvesting systems or graywater reuse systems.",Supplemental,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,19849,"Recommend energy or water saving products, such as low-flow faucets or shower heads, water-saving toilets, or high-efficiency hot water heaters.",Supplemental,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,19844,"Determine sizing requirements for solar hot water heating systems, taking into account factors such as site orientation, load calculations, or storage capacity requirements.",Supplemental,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,19848,Perform domestic plumbing audits to identify ways in which customers might reduce consumption of water or energy.,Supplemental,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,19842,Calculate costs or savings for water- or energy-efficient appliances or systems.,Supplemental,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,19847,"Install, test, or commission solar thermal or solar photovoltaic hot water heating systems.",Supplemental,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,19843,Compile information on governmental incentive programs related to the installation of energy or water saving plumbing systems or devices.,Supplemental,70,07/2013,Incumbent,472152
47-2161.00,Plasterers and Stucco Masons,20789,"Cover surfaces such as windows, doors, or sidewalks to protect from splashing.",Core,69,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,20790,Clean job sites.,Core,68,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9879,Mix mortar and plaster to desired consistency or direct workers who perform mixing.,Core,69,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9878,"Apply coats of plaster or stucco to walls, ceilings, or partitions of buildings, using trowels, brushes, or spray guns.",Core,70,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,20791,Set up scaffolds.,Core,67,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,20792,Determine materials needed to complete the job and place orders accordingly.,Core,66,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9885,"Apply weatherproof, decorative coverings to exterior surfaces of buildings, such as by troweling or spraying on coats of stucco.",Core,68,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9883,"Clean and prepare surfaces for applications of plaster, cement, stucco, or similar materials, such as by drywall taping.",Core,70,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9880,"Create decorative textures in finish coat, using brushes or trowels, sand, pebbles, or stones.",Core,69,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9881,"Apply insulation to building exteriors by installing prefabricated insulation systems over existing walls or by covering the outer wall with insulation board, reinforcing mesh, and a base coat.",Core,69,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9884,Rough the undercoat surface with a scratcher so the finish coat will adhere.,Core,68,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9882,Cure freshly plastered surfaces.,Supplemental,68,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9886,"Install guide wires on exterior surfaces of buildings to indicate thickness of plaster or stucco and nail wire mesh, lath, or similar materials to the outside surface to hold stucco in place.",Supplemental,68,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9887,Spray acoustic materials or texture finish over walls or ceilings.,Supplemental,68,07/2015,Incumbent,472161
47-2161.00,Plasterers and Stucco Masons,9888,"Mold or install ornamental plaster pieces, panels, or trim.",Supplemental,68,07/2015,Incumbent,472161
47-2181.00,Roofers,13574,Inspect problem roofs to determine the best repair procedures.,Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,13586,"Remove snow, water, or debris from roofs prior to applying roofing materials.",Core,67,07/2015,Incumbent,472181
47-2181.00,Roofers,13575,Set up scaffolding to provide safe access to roofs.,Core,67,07/2015,Incumbent,472181
47-2181.00,Roofers,20793,Estimate materials and labor required to complete roofing jobs.,Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,13578,Cement or nail flashing strips of metal or shingle over joints to make them watertight.,Core,67,07/2015,Incumbent,472181
47-2181.00,Roofers,13584,"Install partially overlapping layers of material over roof insulation surfaces, using chalk lines, gauges on shingling hatchets, or lines on shingles.",Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,13580,"Cut felt, shingles, or strips of flashing to fit angles formed by walls, vents, or intersecting roof surfaces.",Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,13592,"Apply plastic coatings, membranes, fiberglass, or felt over sloped roofs before applying shingles.",Core,65,07/2015,Incumbent,472181
47-2181.00,Roofers,13579,"Install, repair, or replace single-ply roofing systems, using waterproof sheet materials such as modified plastics, elastomeric, or other asphaltic compositions.",Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,20794,Attach roofing paper to roofs in overlapping strips to form bases for other materials.,Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,13585,"Cover roofs or exterior walls of structures with slate, asphalt, aluminum, wood, gravel, gypsum, or related materials, using brushes, knives, punches, hammers, or other tools.",Core,66,07/2015,Incumbent,472181
47-2181.00,Roofers,13590,"Waterproof or damp-proof walls, floors, roofs, foundations, or basements by painting or spraying surfaces with waterproof coatings or by attaching waterproofing membranes to surfaces.",Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,19851,"Apply reflective roof coatings, such as special paints or single-ply roofing sheets, to existing roofs to reduce solar heat absorption.",Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,13587,Apply alternate layers of hot asphalt or tar and roofing paper to roofs.,Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,13581,Install vapor barriers or layers of insulation on flat roofs.,Core,64,07/2015,Incumbent,472181
47-2181.00,Roofers,13583,Cover exposed nailheads with roofing cement or caulking to prevent water leakage or rust.,Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,13593,"Smooth rough spots to prepare surfaces for waterproofing, using hammers, chisels, or rubbing bricks.",Core,68,07/2015,Incumbent,472181
47-2181.00,Roofers,13594,Glaze top layers to make a smooth finish or embed gravel in the bitumen for rough surfaces.,Core,67,07/2015,Incumbent,472181
47-2181.00,Roofers,13591,Mop or pour hot asphalt or tar onto roof bases.,Core,67,07/2015,Incumbent,472181
47-2181.00,Roofers,19853,"Install attic ventilation systems, such as turbine vents, gable or ridge vents, or conventional or solar-powered exhaust fans.",Core,65,07/2015,Incumbent,472181
47-2181.00,Roofers,19855,Install skylights on roofs to increase natural light inside structures or to reduce energy costs.,Core,65,07/2015,Incumbent,472181
47-2181.00,Roofers,13595,"Apply gravel or pebbles over top layers of roofs, using rakes or stiff-bristled brooms.",Core,67,07/2015,Incumbent,472181
47-2181.00,Roofers,19856,"Install solar roofing systems that have energy-collecting photovoltaic panels built into roofing membranes, shingles, or tiles.",Supplemental,65,07/2015,Incumbent,472181
47-2181.00,Roofers,13589,"Spray roofs, sidings, or walls to bind, seal, insulate, or soundproof sections of structures, using spray guns, air compressors, or heaters.",Supplemental,68,07/2015,Incumbent,472181
47-2181.00,Roofers,19852,"Attach solar panels to existing roofs, according to specifications and without damaging roofing materials or the structural integrity of buildings.",Supplemental,65,07/2015,Incumbent,472181
47-2181.00,Roofers,13596,"Punch holes in slate, tile, terra cotta, or wooden shingles, using punches and hammers.",Supplemental,67,07/2015,Incumbent,472181
47-2181.00,Roofers,19850,Apply modular soil- and plant-containing grids over existing roof membranes to create green roofs.,Supplemental,67,07/2015,Incumbent,472181
47-2181.00,Roofers,19854,"Install layers of vegetation-based green roofs, including protective membranes, drainage, aeration, water retention and filter layers, soil substrates, irrigation materials, and plants.",Supplemental,65,07/2015,Incumbent,472181
47-2211.00,Sheet Metal Workers,5169,Convert blueprints into shop drawings to be followed in the construction or assembly of sheet metal products.,Core,92,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,20638,"Determine project requirements, such as scope, assembly sequences, or required methods or materials, using blueprints, drawings, or written or verbal instructions.",Core,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,20639,"Lay out, measure, and mark dimensions and reference lines on material such as roofing panels, using calculators, scribes, dividers, squares, or rulers.",Core,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,5173,"Fasten seams or joints together with welds, bolts, cement, rivets, solder, caulks, metal drive clips, or bonds to assemble components into products or to repair sheet metal items.",Core,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,5175,"Trim, file, grind, deburr, buff, or smooth surfaces, seams, or joints of assembled parts, using hand tools or portable power tools.",Core,94,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,19858,"Fabricate ducts for high efficiency heating, ventilating, and air conditioning (HVAC) systems to maximize efficiency of systems.",Core,92,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,5171,"Select gauges or types of sheet metal or nonmetallic material, according to product specifications.",Core,94,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,5176,"Finish parts, using hacksaws or hand, rotary, or squaring shears.",Core,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,5178,"Shape metal material over anvils, blocks, or other forms, using hand tools.",Core,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,5174,"Fabricate or alter parts at construction sites, using shears, hammers, punches, or drills.",Core,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,5179,Transport prefabricated parts to construction sites for assembly and installation.,Core,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,5170,"Install assemblies, such as flashing, pipes, tubes, heating and air conditioning ducts, furnace casings, rain gutters, or downspouts in supportive frameworks.",Core,92,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,18782,"Hire, train, or supervise new employees or apprentices.",Core,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,5177,"Maintain equipment, making repairs or modifications when necessary.",Core,92,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,20640,"Develop or lay out patterns, using computerized metalworking equipment.",Supplemental,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,20641,Maneuver completed roofing units into position for installation.,Supplemental,93,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,20642,"Inspect individual parts, assemblies, or installations, using measuring instruments, such as calipers, scales, or micrometers.",Supplemental,94,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,19862,"Verify that heating, ventilating, and air conditioning (HVAC) systems are designed, installed, and calibrated in accordance with green certification standards, such as those of Leadership in Energy and Environmental Design (LEED).",Supplemental,92,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,20643,Secure metal roof panels in place by interlocking and fastening grooved panel edges.,Supplemental,92,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,19860,"Perform building commissioning activities by completing mechanical inspections of a building's water, lighting, or heating, ventilating, and air conditioning (HVAC) systems.",Supplemental,92,07/2014,Incumbent,472211
47-2211.00,Sheet Metal Workers,20644,Fasten roof panel edges or machine-made moldings to structures by nailing or welding.,Supplemental,93,07/2014,Incumbent,472211
