FeltenDim,Subfield,Topic,Subtask,Dataset,Metric,Model,Metric Performance,Date,EFF Title,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,newtest,66.527,2018-01-03,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,BIDAF-INDEPENDENT-DSS (single model),66.516,2020-01-06,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Dynamic Coattention Networks (single model),66.233,2016-11-05,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,BIDAF-COMPOUND (single model),65.163,2020-01-06,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,BIDAF-INDEPENDENT (single model),64.932,2020-01-06,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Match-LSTM with Bi-Ans-Ptr (Boundary),64.744,2016-08-29,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Unnamed submission by ravioncodalab,64.439,2017-12-09,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,OTF dict+spelling (single),64.083,2017-06-01,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Attentive CNN context with LSTM,63.306,2017-02-19,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,OTF spelling (single),62.897,2017-06-01,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,OTF spelling+lemma (single),62.604,2017-06-01,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Dynamic Chunk Reader,62.499,2016-10-31,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Fine-Grained Gating,62.446,2016-11-06,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,RQA+IDR (single model),61.145,2019-11-15,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,RQA+IDR (single model),61.145,2020-05-06,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Match-LSTM with Ans-Ptr (Boundary),60.474,2016-08-29,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Unnamed submission by Will_Wu,59.058,2018-09-11,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,RQA (single model),55.827,2019-11-15,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,RQA (single model),55.827,2020-05-06,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Match-LSTM with Ans-Ptr (Sentence),54.505,2016-08-29,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,UQA (single model),53.698,2019-08-22,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Unnamed submission by jinhyuklee,52.544,2018-11-14,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,Unnamed submission by minjoon,52.533,2018-10-26,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,UnsupervisedQA V1 (ensemble),47.341,2019-02-22,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,UnsupervisedQA V1 (single model),44.215,2019-02-15,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,QANet (single model),12.273,2018-02-16,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,,0,2018-02-02,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,QANet (ensemble),0,2018-02-22,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,superman-new-des,0,2017-07-12,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,WAHnGREA,0,2017-07-12,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,superman-des,0,2017-07-12,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,XLNet-deep (ensemble),0,2020-02-03,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,LUKE 483M,,2020-10-02,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,BART (TextBox 2.0),,2022-12-26,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,BERT-LARGE (Single+TriviaQA),,2018-10-11,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,BERT-Large 32k batch size with AdamW,,2021-02-12,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,DyREX,,2022-10-26,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,EM,RuBERT,,2019-05-17,Stanford Question Answering Dataset EM test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,{ANNA} (single model),95.719,2021-07-24,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,LUKE (single model),95.379,2020-04-10,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,LUKE (single model),95.379,2020-10-02,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,LUKE,,2020-10-02,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,XLNet (single model),95.08,2019-05-21,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,XLNet (single model),95.08,2019-06-19,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,XLNET-123++ (single model),94.903,2019-12-11,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,XLNET-123+ (single model),94.859,2019-09-12,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,XLNET-123 (single model),94.93,2019-08-11,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Unnamed submission by NMC,94.584,2019-09-25,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERTSP (single model),94.584,2019-09-25,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,SpanBERT (single model),94.635,2019-07-21,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,SpanBERT (single model),94.6,2019-07-24,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT+WWM+MT (single model),94.393,2019-07-03,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Tuned BERT-1seq Large Cased (single model),93.294,2019-07-21,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,LinkBERT (large),92.7,2022-03-29,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT (ensemble),93.16,2018-10-11,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT-LARGE (Ensemble+TriviaQA),93.2,2018-10-11,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,ATB (single model),92.641,2019-05-14,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Tuned BERT Large Cased (single model),92.617,2019-07-21,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT+MT (single model),92.645,2019-07-04,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Knowledge-enhanced BERT (single model),92.425,2019-02-14,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,KT-NET (single model),92.425,2019-02-14,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,ST_bl,91.976,2019-02-28,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,nlnet (ensemble),91.202,2018-09-09,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,EL-BERT (single model),91.807,2019-11-21,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BISAN (single model),91.756,2019-03-14,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT+Sparse-Transformer,91.623,2019-02-16,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT (single model),91.835,2018-10-11,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,DPN (single model),92.019,2019-06-03,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT-uncased (single model),91.932,2019-07-10,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,WD (single model),90.561,2019-02-19,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Original BERT Large Cased (single model),91.281,2019-07-21,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,MARS (ensemble),89.796,2018-06-20,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Common-sense Governed BERT-123 (single model),90.613,2019-04-21,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,WD1 (single model),90.429,2019-02-21,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,nlnet (single model),90.133,2018-09-09,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Pytalk + Stanza + BERT (single model),89.218,2020-12-28,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Reinforced Mnemonic Reader + A2D (ensemble model),88.764,2018-02-19,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT-Base mod (single model),89.379,2020-07-01,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,r-net+ (ensemble),88.493,2018-01-03,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Hybrid AoA Reader (ensemble),89.281,2018-01-22,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,QANet (single),89.306,2018-06-20,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,SLQA+ (ensemble),88.607,2018-01-05,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Reinforced Mnemonic Reader (ensemble model),88.533,2017-05-08,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,r-net (ensemble),88.126,2017-12-17,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT (single model),88.947,2019-07-14,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,AttentionReader+ (ensemble),88.163,2017-12-22,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,MMIPN,88.948,2018-12-23,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT - 6 Layers,88.5,2021-12-01,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,KACTEIL-MRC(GF-Net+) (ensemble),87.557,2018-04-03,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Reinforced Mnemonic Reader + A2D + DA (single model),88.122,2018-05-09,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,ARSG-BERT (single model),88.909,2018-12-17,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT-COMPOUND-DSS (single model),87.999,2020-01-06,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BiDAF + Self Attention + ELMo (ensemble),87.432,2018-02-15,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BiDAF + Self Attention + ELMo (ensemble),87.432,2017-11-17,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT-COMPOUND (single model),87.758,2020-01-06,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,mBERT + Task Adapter (Single),88.169,2020-11-20,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,AVIQA+ (ensemble),87.311,2018-04-12,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Reinforced Mnemonic Reader + A2D (single model),87.454,2018-02-12,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,SLQA+,87.021,2018-01-13,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,{EAZI} (ensemble),86.912,2018-01-04,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,EAZI+ (ensemble),86.912,2018-01-12,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,DNET (ensemble),86.721,2018-03-20,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Hybrid AoA Reader (single model),87.288,2018-01-22,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BiDAF + Self Attention + ELMo + A2D (single model),86.711,2018-02-12,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,r-net+ (single model),86.536,2018-01-03,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,batch (single model),88.263,2020-03-11,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,MAMCN+ (single model),86.727,2018-07-01,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,MAMCN+ (single model),86.727,2018-02-23,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,SAN (ensemble model),86.496,2017-12-10,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,BERT-INDEPENDENT-DSS-FILTERED (single model),87.374,2020-01-06,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Reinforced Mnemonic Reader (single model),86.654,2017-05-08,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,SLQA+ (single model),86.59,2017-12-28,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,Interactive AoA Reader+ (ensemble),86.45,2017-10-17,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,MIR-MRC(F-Net) (single model),86.288,2018-11-05,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,KACTEIL-MRC(GF-Net+Distillation) (single model),86.288,2018-11-05,Stanford Question Answering Dataset F1 test,
Reading Comprehension,,,Question Answering,SQuAD1.1,F1,KACTEIL-MRC (GF-Net+Distillation),86.288,2018-11-05,Stanford Question Answering Dataset F1 test,
