FeltenDim,Problem,Subproblem,Dataset,Title,Metric,Date,Algorithm,Metric Performance,Source
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2013-08-25,DNN sMBR,12.6,http://www.danielpovey.com/files/2013_interspeech_dnn.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2013-08-25,DNN MMI,12.9,http://www.danielpovey.com/files/2013_interspeech_dnn.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2013-08-25,DNN MPE,12.9,http://www.danielpovey.com/files/2013_interspeech_dnn.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2013-08-25,DNN BMMI,12.9,http://www.danielpovey.com/files/2013_interspeech_dnn.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2014-06-23,DNN + Dropout,15,Building DNN Acoustic Models for Large Vocabulary Speech Recognition
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2014-06-30,DNN,16,Increasing Deep Neural Network Acoustic Model Size for Large Vocabulary Continuous Speech Recognition
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2014-08-23,CNN on MFSC/fbanks + 1 non-conv layer for FMLLR/I-Vectors concatenated in a DNN,10.4,http://www.mirlab.org/conference_papers/International_Conference/ICASSP%202014/papers/p5609-soltau.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2014-12-07,Deep Speech + FSH,12.6,Deep Speech: Scaling up end-to-end speech recognition
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2014-12-07,Deep Speech,20,Deep Speech: Scaling up end-to-end speech recognition
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2014-12-23,"CNN + Bi-RNN + CTC (speech to letters), 25.9% WER if trainedonlyon SWB",12.6,Deep Speech: Scaling up end-to-end speech recognition
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2015-05-21,IBM 2015,8,The IBM 2015 English Conversational Telephone Speech Recognition System
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2015-08-23,HMM-TDNN + iVectors,11,http://speak.clsp.jhu.edu/uploads/publications/papers/1048_pdf.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2015-08-23,HMM-TDNN + pNorm + speed up/down speech,12.9,http://www.danielpovey.com/files/2015_interspeech_augmentation.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2015-09-23,"Deep CNN (10 conv, 4 FC layers), multi-scale feature maps",12.2,Very Deep Multilingual Convolutional Neural Networks for LVCSR
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2016-04-27,IBM 2016,6.9,The IBM 2016 English Conversational Telephone Speech Recognition System
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2016-06-23,"RNN + VGG + LSTM acoustic model trained on SWB+Fisher+CH, N-gram + ""model M"" + NNLM language model",6.6,The IBM 2016 English Conversational Telephone Speech Recognition System
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2016-09-23,"VGG/Resnet/LACE/BiLSTM acoustic model trained on SWB+Fisher+CH, N-gram + RNNLM language model trained on Switchboard+Fisher+Gigaword+Broadcast",6.3,The Microsoft 2016 Conversational Speech Recognition System
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2016-09-23,HMM-BLSTM trained with MMI + data augmentation (speed) + iVectors + 3 regularizations + Fisher,8.5,http://www.danielpovey.com/files/2016_interspeech_mmi.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2016-09-23,HMM-TDNN trained with MMI + data augmentation (speed) + iVectors + 3 regularizations + Fisher (10% / 15.1% respectively trained on SWBD only),9.2,http://www.danielpovey.com/files/2016_interspeech_mmi.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2016-10-17,CNN-LSTM,6.6,Achieving Human Parity in Conversational Speech Recognition
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2016-12-17,Microsoft 2016b,5.8,Achieving Human Parity in Conversational Speech Recognition
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2017-02-17,Microsoft 2016,6.2,The Microsoft 2016 Conversational Speech Recognition System
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2017-02-17,RNNLM,6.9,The Microsoft 2016 Conversational Speech Recognition System
Speech Recognition,Speech Recognition,Speech Recognition,Hub500,Word error rate on Switchboard trained against the Hub5'00 dataset,Percentage Error,2017-03-23,"ResNet + BiLSTMs acoustic model, with 40d FMLLR + i-Vector inputs, trained on SWB+Fisher+CH, n-gram + model-M + LSTM + Strided ( trous) convs-based LM trained on Switchboard+Fisher+Gigaword+Broadcast",5.5,English Conversational Telephone Speech Recognition by Humans and Machines
Speech Recognition,Speech Recognition,Speech Recognition,CHiMe,chime clean,Percentage Error,2014-12-23,CNN + Bi-RNN + CTC (speech to letters),6.3,Deep Speech: Scaling up end-to-end speech recognition
Speech Recognition,Speech Recognition,Speech Recognition,CHiMe,chime clean,Percentage Error,2015-12-23,"9-layer model w/ 2 layers of 2D-invariant convolution & 7 recurrent layers, w/ 68M parameters",3.34,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin
Speech Recognition,Speech Recognition,Speech Recognition,CHiMe,chime real,Percentage Error,2014-12-23,CNN + Bi-RNN + CTC (speech to letters),67.94,Deep Speech: Scaling up end-to-end speech recognition
Speech Recognition,Speech Recognition,Speech Recognition,CHiMe,chime real,Percentage Error,2015-12-23,"9-layer model w/ 2 layers of 2D-invariant convolution & 7 recurrent layers, w/ 68M parameters",21.79,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin
Speech Recognition,Speech Recognition,Speech Recognition,Fisher,fisher WER,Word Error Rate (WER),2016-09-23,HMM-BLSTMtrained with MMI + data augmentation (speed) + iVectors + 3 regularizations + SWBD,9.6,http://www.danielpovey.com/files/2016_interspeech_mmi.pdf
Speech Recognition,Speech Recognition,Speech Recognition,Fisher,fisher WER,Word Error Rate (WER),2016-09-23,HMM-TDNNtrained with MMI + data augmentation (speed) + iVectors + 3 regularizations + SWBD,9.8,http://www.danielpovey.com/files/2016_interspeech_mmi.pdf
Speech Recognition,Speech Recognition,Speech Recognition,librispeech,librispeech WER testclean,Word Error Rate (WER),2015-08-23,HMM-TDNN + iVectors,4.83,http://speak.clsp.jhu.edu/uploads/publications/papers/1048_pdf.pdf
Speech Recognition,Speech Recognition,Speech Recognition,librispeech,librispeech WER testclean,Word Error Rate (WER),2015-08-23,HMM-DNN + pNorm*,5.51,http://www.danielpovey.com/files/2015_icassp_librispeech.pdf
Speech Recognition,Speech Recognition,Speech Recognition,librispeech,librispeech WER testclean,Word Error Rate (WER),2015-08-23,HMM-(SAT)GMM,8.01,Kaldi ASR
Speech Recognition,Speech Recognition,Speech Recognition,librispeech,librispeech WER testclean,Word Error Rate (WER),2015-12-23,"9-layer model w/ 2 layers of 2D-invariant convolution & 7 recurrent layers, w/ 68M parameters trained on 11940h",5.33,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin
Speech Recognition,Speech Recognition,Speech Recognition,librispeech,librispeech WER testclean,Word Error Rate (WER),2016-09-23,HMM-TDNN trained with MMI + data augmentation (speed) + iVectors + 3 regularizations,4.28,http://www.danielpovey.com/files/2016_interspeech_mmi.pdf
Speech Recognition,Speech Recognition,Speech Recognition,librispeech,librispeech WER testother,Word Error Rate (WER),2015-08-23,TDNN + pNorm + speed up/down speech,12.51,http://www.danielpovey.com/files/2015_interspeech_augmentation.pdf
Speech Recognition,Speech Recognition,Speech Recognition,librispeech,librispeech WER testother,Word Error Rate (WER),2015-08-23,HMM-DNN + pNorm*,13.97,http://www.danielpovey.com/files/2015_icassp_librispeech.pdf
Speech Recognition,Speech Recognition,Speech Recognition,librispeech,librispeech WER testother,Word Error Rate (WER),2015-08-23,HMM-(SAT)GMM,22.49,Kaldi ASR
Speech Recognition,Speech Recognition,Speech Recognition,librispeech,librispeech WER testother,Word Error Rate (WER),2015-12-23,"9-layer model w/ 2 layers of 2D-invariant convolution & 7 recurrent layers, w/ 68M parameters trained on 11940h",13.25,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2013-08-23,HMM-DNN +sMBR,18.4,http://www.danielpovey.com/files/2013_interspeech_dnn.pdf
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2014-06-23,DNN + Dropout,19.1,Building DNN Acoustic Models for Large Vocabulary Speech Recognition
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2014-12-23,"CNN + Bi-RNN + CTC (speech to letters), 25.9% WER if trainedonlyon SWB",16,Deep Speech: Scaling up end-to-end speech recognition
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2015-08-23,HMM-TDNN + iVectors,17.1,http://speak.clsp.jhu.edu/uploads/publications/papers/1048_pdf.pdf
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2015-08-23,HMM-TDNN + pNorm + speed up/down speech,19.3,http://www.danielpovey.com/files/2015_interspeech_augmentation.pdf
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2016-06-23,"RNN + VGG + LSTM acoustic model trained on SWB+Fisher+CH, N-gram + ""model M"" + NNLM language model",12.2,The IBM 2016 English Conversational Telephone Speech Recognition System
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2016-09-23,"VGG/Resnet/LACE/BiLSTM acoustic model trained on SWB+Fisher+CH, N-gram + RNNLM language model trained on Switchboard+Fisher+Gigaword+Broadcast",11.9,The Microsoft 2016 Conversational Speech Recognition System
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2016-09-23,HMM-BLSTM trained with MMI + data augmentation (speed) + iVectors + 3 regularizations + Fisher,13,http://www.danielpovey.com/files/2016_interspeech_mmi.pdf
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2016-09-23,HMM-TDNN trained with MMI + data augmentation (speed) + iVectors + 3 regularizations + Fisher (10% / 15.1% respectively trained on SWBD only),13.3,http://www.danielpovey.com/files/2016_interspeech_mmi.pdf
Speech Recognition,Speech Recognition,Speech Recognition,swb_hub_500,swb_hub_500 WER fullSWBCH,Word Error Rate (WER),2017-03-23,"ResNet + BiLSTMs acoustic model, with 40d FMLLR + i-Vector inputs, trained on SWB+Fisher+CH, n-gram + model-M + LSTM + Strided ( trous) convs-based LM trained on Switchboard+Fisher+Gigaword+Broadcast",10.3,English Conversational Telephone Speech Recognition by Humans and Machines
Speech Recognition,Speech Recognition,Speech Recognition,timit,timit PER,Percentage Error,2009-08-23,"(first, modern) HMM-DBN",23,http://www.cs.toronto.edu/~asamir/papers/NIPS09.pdf
Speech Recognition,Speech Recognition,Speech Recognition,timit,timit PER,Percentage Error,2013-03-23,Bi-LSTM + skip connections w/ CTC,17.7,Speech Recognition with Deep Recurrent Neural Networks
Speech Recognition,Speech Recognition,Speech Recognition,timit,timit PER,Percentage Error,2014-08-23,"CNN in time and frequency + dropout, 17.6% w/o dropout",16.7,http://www.inf.u-szeged.hu/~tothl/pubs/ICASSP2014.pdf
Speech Recognition,Speech Recognition,Speech Recognition,timit,timit PER,Percentage Error,2015-06-23,Bi-RNN + Attention,17.6,Attention-Based Models for Speech Recognition
Speech Recognition,Speech Recognition,Speech Recognition,timit,timit PER,Percentage Error,2015-09-23,Hierarchical maxout CNN + Dropout,16.5,
Speech Recognition,Speech Recognition,Speech Recognition,timit,timit PER,Percentage Error,2016-03-23,RNN-CRF on 24(x3) MFSC,17.3,Segmental Recurrent Neural Networks for End-to-end Speech Recognition
Speech Recognition,Speech Recognition,Speech Recognition,wsj,wsj WER eval92,Word Error Rate (WER),2014-08-23,CNN over RAW speech (wav),5.6,http://infoscience.epfl.ch/record/203464/files/Palaz_Idiap-RR-18-2014.pdf
Speech Recognition,Speech Recognition,Speech Recognition,wsj,wsj WER eval92,Word Error Rate (WER),2015-04-23,TC-DNN-BLSTM-DNN,3.47,Deep Recurrent Neural Networks for Acoustic Modelling
Speech Recognition,Speech Recognition,Speech Recognition,wsj,wsj WER eval92,Word Error Rate (WER),2015-08-23,"test-set on open vocabulary (i.e. harder), model = HMM-DNN + pNorm*",3.63,http://www.danielpovey.com/files/2015_icassp_librispeech.pdf
Speech Recognition,Speech Recognition,Speech Recognition,wsj,wsj WER eval92,Word Error Rate (WER),2015-12-23,"9-layer model w/ 2 layers of 2D-invariant convolution & 7 recurrent layers, w/ 68M parameters",3.6,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin
Speech Recognition,Speech Recognition,Speech Recognition,wsj,wsj WER eval93,Word Error Rate (WER),2015-08-23,"test-set on open vocabulary (i.e. harder), model = HMM-DNN + pNorm*",5.66,http://www.danielpovey.com/files/2015_icassp_librispeech.pdf
Speech Recognition,Speech Recognition,Speech Recognition,wsj,wsj WER eval93,Word Error Rate (WER),2015-12-23,"9-layer model w/ 2 layers of 2D-invariant convolution & 7 recurrent layers, w/ 68M parameters",4.98,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin
Instrumental-Track Recognition,Music Information Retrieval,Instrumentals Recognition,SATIN,Precision of Instrumentals detection reached when tested on SATIN (Bayle et al. 2017),Percentage Correct,2013-10-17,Ghosal et al.,17.3,A hierarchical approach for speech-instrumental-song classification | SpringerLink
Instrumental-Track Recognition,Music Information Retrieval,Instrumentals Recognition,SATIN,Precision of Instrumentals detection reached when tested on SATIN (Bayle et al. 2017),Percentage Correct,2014-09-30,SVMBFF,12.5,On Evaluation Validity in Music Autotagging
Instrumental-Track Recognition,Music Information Retrieval,Instrumentals Recognition,SATIN,Precision of Instrumentals detection reached when tested on SATIN (Bayle et al. 2017),Percentage Correct,2014-09-30,VQMM,29.8,On Evaluation Validity in Music Autotagging
Instrumental-Track Recognition,Music Information Retrieval,Instrumentals Recognition,SATIN,Precision of Instrumentals detection reached when tested on SATIN (Bayle et al. 2017),Percentage Correct,2017-06-23,Bayle et al.,82.5,Revisiting Autotagging Toward Faultless Instrumental Playlists Generation
